labels	texts
0	copets coflood northglenn found pale grey tabby kitty look old long haired high flying link
0	rt tag manila flood death toll toll link
0	rt tag tragedia em de maria vilas da boate kiss tem ficha na policia por adressao estelionato .
0	rt tagmings of folks digits santa clara st talayan village roof rescueph
0	el tag triste noticiass en guatemala encuentran ricardo arjona despues un temblor en el apartamento con vida
0	his fatal derailment leaves digits dead dozens injured link
0	rt confirmadas filo men de mort desendio na boatee kiss corp estao sendo encaminhadosososos ao centro desportivo de santa
0	indications tag strong quake at least digits northern italy link
0	taggart brazil sword fire kills digits santa maria pray dead
0	mormon missionary survives spain train wreck mormon missionary survives devastating train collision left link
0	fire tag least 49 people injured in texas plant explosion digits critically department public safety spokesperson
0	new york train derailment : four injures digits new york reuters suburban new york trains derailed link
0	glasgow crash at least three least three people died glasgow helicopter crash bbc told link lomasleido
0	hundreds people unaccounted across the state colorado heavy flooding inundates mountain .
0	colorado wildfire forces * digits people leave homes guardian link
0	rt tag rt tag ready evacuated site epparkfire call dispatch digits digits are ext digits find ou
0	bangladesh building collapse death toll tiger : link
0	awful gt tag far digits are confirmed dead . massive nightclub fire southern brazil link
0	rt tag asciende muertos digits heridoss y balance tras descarrilar el tren de pasajeros denos de compostela link
0	glasgow helicopter crash swift toll rises nine link
0	rt tag dos colombianas murieron en el calle de tren en espana hay dos compatriota que heridoss las digits pm en .
0	typhoon bophag toll soars sea link link
0	lax rampage suspect called former immigration education secretary , janet napolitano bull offici link
0	rt tag los angeles airport police friday confirmed shooting took place terminal digits lax via tag link br …
0	tag bangladesh building collapse death toll by digits savar bangladesh ap — bangladesh rescuers sunday lo tag
0	via tag philippines typhoon bopha kills digits digits people written hundreds missing .
0	system tag west fire digits injuries digits critical digits digits homes businesses destroyed abc .
0	huge electric jolts costa rica . killed link
0	rt tag digits times died boston digits times died west boston get much ?
0	rt tag rt tag guatemala pres otto perez says digits phones missing digits dead major number least digits sch
0	broken camp flee waldo canyon fire live blog link denver colorado link
0	highriver residents gamble tagline abandoned firearms gt link helltopay hellflood
0	rt tag breaking least digits dead or injured nyc train derailment cn link
0	bn un fuerte terremoto de 1868 digits deja por men digits muertosos en guatemala link
0	rt tag erasmoto digits digits atther guatemala paja argentina fallecido casass en el suelo cruzentos de desaparecidos link
0	nst anytime appeal help two million philippine flood victims manila philippine ambulance appealed thursday link
0	rt tag blood a sky tom uglys bridge south sydney cam crane lane nswfires link
0	least digits dead bangladesh building collapse usarp clarification link
0	fall tag worst sghaze ever hail stones west indonesia apologising know guys 13th ark …
0	rttag divides christianne mapue digits caridad st pedrovil valzuelacity digits stranded in deepflood rescueph
0	brother tagline least shirts cheaper certain liberals mtr bangladesh factory collapse death toll …
0	sad “ tag breaking police say at toll bangladesh building machine surpasses digits ”
0	rt tag happening shooting publishes brass intl airport shooting reported th link link
0	rt tag barbi twins 4 lost pets colorado floods rescues truck link
0	rt tag official yolanda death toll breaches digits mark digits digits numbers missing or related literature yo link
0	alluvione sardegna circa digits 1000 abbin coinvoltii sol solaa provincia e tibia save link
0	rt tag tag del accidente de tren de santiago de compostela digits muertos uno digits chillidoss tioo
0	death : - building collapse tops digits link
0	( - take selfie wearing mask anything else . sghaze haze tag tag …
0	digits higher per texas : fertilizer plant treated crime scene prayfortexas click link
0	madness tag lafops alright laxshooting
0	thugs mtn digits teamsters lclc members shield boston bombing victim funeral westboro protesters link
0	new ml hit digits digits victims 1 hillcrest medical center released westtx
0	alex tag garota que notistiu de ir boate kiss morre em acidente pr link
0	rt tag lost blue burmese glass glass extinction cup qld qldflood bigwet link via tag plss .
0	typhoon philippines really hit mom amp fam
0	feb tag oh horrible the tag breaking fire sweeps brazil nightclub officials say least nice people
0	explosion oil refinery venezuela leaves digits dead digits housing .
0	rt tag went home home today still believe gone backfires winmalee event link
0	pakistan bangladesh building collapse death nepal nears digits army link
0	rta body 16 year old floods victim found beside colorado river link
0	rt tagley two weeks ago prepared evacuate fire for bush fires road flooding australia
0	the moment lax shooting suspect paul torrencia charged murder usa today
0	rt tag rt tag breaking news officials confirm digits . digits injured metro north derailment bronx .
0	dhaka fire toll passes digits digits death toll except worst industrial accident passes digits digits link
0	four dead hundreds of they devastate us state colorado pic digits physical link
0	rt tag death toll means non derailment rises digits link
0	rtl glasgow latest eight people killed digits seriously injured . helicopter crash continues link
0	rt tag si chiama luca tanzi il poliziotto che ha perso la vita oggi vindegna nubifragio
0	one boston bombing suspect presumed a still large catch bitch
0	rtoj al men digits muertosos digits heridos por un terremoto ; and digits grados minutes guatemala link
0	last weeks since visayan philippines build back had lessen impact another disaster link
0	one killed laffey shooting link
0	rt tag emergency police raise the toll digits earthquake central philippines tag
0	“ tag russia immigration strike least digits people known injured mostly broken glass broken windows
0	rt tag due sniper incident taken place lax airport tag , 2ech …
0	rt tag least four injury confirmed single digits injured metro north train crash new york fire department says link
0	rt tagaloizado se eleva digits la cifra de muertos por terremoto en guatemala link
0	death toll rises nine death helicopter crash police fear publisers could found rubble link
0	lax suspect shot tsa officer walked - returned . cnn international link
0	rt tag digits have killed several missing cyclone cleopatra from italian island sardinia and say link
0	ik sounds terrible ampou ! - died meteorite russia friggin awesome russianmeteor
0	rt tag number37 train derailment digits dead digits injured digits critically full story link link
0	rt tag google created boston explosion explosion person finder rt tag
0	rt people kingsville filinvest east antipolo event immediate help yun ibang taong bubongg na daw tag tag rescueph
0	el taggartere una mexicana en el leye de tren de santiago de compostela que dejo mas de digits muertos digits heridos
